anime_id,title,title_english,title_japanese,image_url,episodes,release_data,end_data,duration,studio,tag,,,,,,,,,,,,,,,,,,,,,duration_min,,,,,,,,,,
,Aware! Meisaku-kun: DVD Hatsubai Kettei!,,あはれ！名作くん DVD巻発売決定！,https://myanimelist.cdn-dena.com/images/anime/2/85783.jpg,0,2017-05-05,None,1,Pie in The Sky,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",GATE,GATE（ゲート）自衛隊　彼の地にて、斯く戦えり,https://myanimelist.cdn-dena.com/images/anime/8/76222.jpg,12,2015-07-04,2015-09-19,23,A-1 Pictures,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Girls Bravo: Second Season,Girls Bravo: Second Season,GIRLSブラボー second season,https://myanimelist.cdn-dena.com/images/anime/7/20149.jpg,13,2005-01-27,2005-04-21,23,AIC Spirits,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,God Eater Prologue,,ゴッドイータープロモーションビデオ,https://myanimelist.cdn-dena.com/images/anime/12/49159.jpg,1,2009-09-28,2009-09-28,12,ufotable,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,
,Kigyou Senshi Yamazaki: Long Distance Call,,企業戦士YAMAZAKI ~LONG DISTANCE CALL~,https://myanimelist.cdn-dena.com/images/anime/3/81714.jpg,1,1997-10-25,1997-10-25,41,Ripple Film,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,
,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,Fate/Kaleid Liner Prisma Illya 2Wei Herz! Shorts,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ ヘルツ！ショートアニメ,https://myanimelist.cdn-dena.com/images/anime/7/81262.jpg,5,2015-09-25,2016-01-29,6,Silver Link.,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,
,Magic Knight Rayearth,Magic Knight Rayearth,魔法騎士（マジックナイト）レイアース,https://myanimelist.cdn-dena.com/images/anime/1957/92265.jpg,20,1994-10-17,1995-03-13,24,Tokyo Movie Shinsha,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Mahou no Princess Minky Momo: Yume wo Dakishimete,Magical Princess Minky Momo: Hold on to Your Dreams,魔法のプリンセス　ミンキーモモ（夢を抱きしめて）,https://myanimelist.cdn-dena.com/images/anime/11/13201.jpg,62,1991-10-02,1992-12-23,24,Production Reed,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Tada-kun wa Koi wo Shinai,Tada Never Falls in Love,多田くんは恋をしない,t Fall in Love,Original,,,,Sentai Filmworks,,,,,,,,,,,,,,,,,,,,,,"['""Love Song (ラブソング)"" by Teresa Wagner (CV: Manaka Iwami)']",,,,,,,,,,
,Rescue Me!,,れすきゅーME!,https://myanimelist.cdn-dena.com/images/anime/12/52033.jpg,1,2013-06-20,2013-06-20,27,Hoods Entertainment,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,
,Gravitation,Gravitation,グラビテーション,https://myanimelist.cdn-dena.com/images/anime/4/21856.jpg,13,2000-10-04,2001-01-10,22,Studio Deen,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,
,Hidamari Sketch x ☆☆☆ Recap,,ひだまりスケッチ x ☆☆☆,https://myanimelist.cdn-dena.com/images/anime/11/70497.jpg,1,2012-09-26,2012-09-26,1,Shaft,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,
,Shikabane Hime: Kuro,Corpse Princess: Kuro,屍姫 玄,https://myanimelist.cdn-dena.com/images/anime/3/29945.jpg,12,2009-01-01,2009-03-26,24,"Gainax, feel.",,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Garo: Honoo no Kokuin - Home,GARO: THE ANIMATION - HOME,牙狼〈GARO〉-炎の刻印- 第25話「糸車-HOME-」,https://myanimelist.cdn-dena.com/images/anime/11/77787.jpg,1,2015-09-16,2015-09-16,23,MAPPA,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,A-Channel+smile,,Aチャンネル+smile（プラス スマイル）,https://myanimelist.cdn-dena.com/images/anime/12/35321.jpg,2,2012-03-21,2012-03-21,25,Studio Gokumi,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,
,Wakako-zake,Wakakozake,ワカコ酒,https://myanimelist.cdn-dena.com/images/anime/9/76018.jpg,12,2015-07-05,2015-09-20,2,Office DCI,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
,Omishi Mahou Gekijou: Risky★Safety,,臣士魔法劇場 リスキー★セフティ,https://myanimelist.cdn-dena.com/images/anime/13/14714.jpg,24,1999-10-05,2000-04-04,10,APPP,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,
,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,Dragon Ball Z Movie 07: Super Android 13,ドラゴンボールＺ 極限バトル！三大超サイヤ人,https://myanimelist.cdn-dena.com/images/anime/2/10199.jpg,1,1992-07-11,1992-07-11,45,Toei Animation,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,
,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",,神様はじめました「神様、幸せになる」,https://myanimelist.cdn-dena.com/images/anime/4/83437.jpg,1,2016-12-20,2016-12-20,12,TMS Entertainment,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,
,Yuri Seijin Naoko-san,,百合星人ナオコサン,https://myanimelist.cdn-dena.com/images/anime/11/75498.jpg,1,2010-12-18,2010-12-18,6,ufotable,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,
,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,Pokemon the Movie: White - Victini and Zekrom,ポケットモンスター ベストウィッシュ 「ビクティニと黒き英雄」,https://myanimelist.cdn-dena.com/images/anime/13/29620.jpg,1,2011-07-16,2011-07-16,1,"Production I.G, Xebec, OLM",,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,,
,Jewelry The Animation,Jewelry The Animation,Jewelry THE ANIMATION,https://myanimelist.cdn-dena.com/images/anime/3/89486.jpg,1,2018-01-05,2018-01-05,16,BOOTLEG,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,
,Chiryokumaru,,知力丸,https://myanimelist.cdn-dena.com/images/anime/5/82646.jpg,1,2016-11-01,2016-11-01,2,Studio 4°C,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
,Himouto! Umaru-chan,Himouto! Umaru-chan,干物妹！うまるちゃん,https://myanimelist.cdn-dena.com/images/anime/12/75086.jpg,12,2015-07-09,2015-09-24,24,Doga Kobo,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Yuu☆Yuu☆Hakusho Picture Drama,,幽☆遊☆白書,https://myanimelist.cdn-dena.com/images/anime/5/19920.jpg,1,2009-10-27,2009-10-27,6,Studio Pierrot,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,
,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,THE IDOLM@STER CINDERELLA GIRLS 2nd ANNIVERSARY PV,アイドルマスター シンデレラガールズ ２周年記念ＰＶ,https://myanimelist.cdn-dena.com/images/anime/3/67139.jpg,1,2013-11-28,2013-11-28,2,A-1 Pictures,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
,Hoozuki no Reitetsu,Hozuki&#039,s Coolheadedness,Cool-headed Hoozuki,Manga,,,,Sentai Filmworks,,,,,,,,,,,,,,,,,,,,,,"['#1: ""Ookina Kingyou no Kinoshitade (大きな金魚の樹の下で)"" by Tokyo Philharmonic Chorus (東京混声合唱団) (ep 1)', '#2: ""Parallax View (パララックス・ビュー)"" by Sadesper Record feat. Sumire Uesaka (eps 2-7, 9-13)', '#3: ""Caramel Peach Jam 120% (キャラメル桃ジャム120%)"" by Peach Maki (Sumire Uesaka) (ep 8)']",,,,,,,,,,
,Binbougami ga!,Good Luck Girl!,貧乏神が!,https://myanimelist.cdn-dena.com/images/anime/8/39333.jpg,13,2012-07-05,2012-09-27,23,Sunrise,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Valkyrie Drive: Mermaid,Valkyrie Drive: Mermaid,ヴァルキリードライヴ　マーメイド,https://myanimelist.cdn-dena.com/images/anime/13/75528.jpg,12,2015-10-10,2015-12-26,24,Arms,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Happy☆Lesson: The Final,,HAPPY☆LESSON THE FINAL,https://myanimelist.cdn-dena.com/images/anime/11/75578.jpg,3,2004-05-25,2004-10-22,30,Studio Hibari,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,
,New Initial D Movie: Legend 1 - Kakusei,Initial D Legend 1 Awakening,新劇場版　頭文字［イニシャル］D Legend1 -覚醒-,https://myanimelist.cdn-dena.com/images/anime/7/75648.jpg,1,2014-08-24,2014-08-24,1,"SANZIGEN, LIDENFILMS",,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,
,Mikan Enikki Specials,,みかん絵日記,https://myanimelist.cdn-dena.com/images/anime/6/65225.jpg,2,1993-08-24,1993-08-24,20,Nippon Animation,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,
,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Dr. Slump and Arale-chan: Hoyoyo, Great Round-the-World Race",Dr.スランプ アラレちゃん ほよよ!世界一周大レース,https://myanimelist.cdn-dena.com/images/anime/2/23173.jpg,1,1983-03-13,1983-03-13,52,Toei Animation,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,
,Gakuen Handsome,Gakuen Handsome,学園ハンサム,https://myanimelist.cdn-dena.com/images/anime/5/81425.jpg,12,2016-10-04,2016-12-20,3,Team YokkyuFuman,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
,"Mogyutto ""Love"" de Sekkinchuu!",,"もぎゅっと""love""で接近中！",https://myanimelist.cdn-dena.com/images/anime/6/40821.jpg,1,2012-02-15,2012-02-15,6,Sunrise,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,
,Gatchaman Crowds Insight,Gatchaman Crowds Insight,GATCHAMAN CROWDS insight（インサイト）,https://myanimelist.cdn-dena.com/images/anime/11/74978.jpg,12,2015-07-05,2015-09-27,23,Tatsunoko Production,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Mahou Sensei Negima! Anime Final,,魔法先生ネギま! ANIME FINAL,https://myanimelist.cdn-dena.com/images/anime/6/29541.jpg,1,2011-08-27,2011-08-27,1,Shaft,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,
,Last Orders,,Last Orders,s Irish Stout: Last Orders,Original,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,
,Sankarea: Wagahai mo... Zombie de Aru...,"Sankarea: I, Too, Am... A Zombie...",さんかれあ 吾輩も... ゾンビである...,https://myanimelist.cdn-dena.com/images/anime/12/44918.jpg,1,2012-11-30,2012-11-30,24,Studio Deen,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,ef: A Tale of Melodies.,ef - a tale of melodies.,ef - a tale of melodies.,https://myanimelist.cdn-dena.com/images/anime/13/50519.jpg,12,2008-10-07,2008-12-23,24,Shaft,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Kagirohi: Shaku Kei,,かぎろひ～勺景～,https://myanimelist.cdn-dena.com/images/anime/6/51303.jpg,2,2009-09-25,2010-01-29,28,PoRO,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,
,Black★Rock Shooter (OVA),,ブラック★ロックシューター,https://myanimelist.cdn-dena.com/images/anime/6/22417.jpg,1,2010-07-24,2010-07-24,52,Ordet,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,
,Miss Monochrome: The Animation 3,,ミス・モノクローム -The Animation- 3,https://myanimelist.cdn-dena.com/images/anime/6/76089.jpg,13,2015-10-02,2015-12-25,7,"SANZIGEN, LIDENFILMS",,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,
,Tales of Zestiria the X 2nd Season,,テイルズ オブ ゼスティリア ザ クロス 第2期,https://myanimelist.cdn-dena.com/images/anime/2/82039.jpg,13,2017-01-08,2017-04-29,23,ufotable,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,,七つの大罪 「罪の告白 電脳グリモワール!」,https://myanimelist.cdn-dena.com/images/anime/3/89815.jpg,10,2016-09-30,2017-03-03,5,KIZAWA Studio,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
,Ushiro no Shoumen Daare,Who&#039,s Left Behind?,"Kayoko&#039;s Diary, Ushiro no Shomen Daare, Ushiro no Shomen Dare",Novel,,,,,,,,,,,,,,,,,,,,,,,,,,"['""Ai ha itsumo (愛はいつも)"" by Emiko Shiratori']",,,,,,,,,,
,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction",Ryoko&#039,s Case File Special,Yakushiji Ryouko no Kaiki Jikenbo Recap,Light novel,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,
,Higurashi no Naku Koro ni Rei,When They Cry: Rei,ひぐらしのなく頃に礼,https://myanimelist.cdn-dena.com/images/anime/4/14113.jpg,5,2009-02-25,2009-08-21,30,Studio Deen,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,
,Ooyasan wa Shishunki!,Ooya-san wa Shishunki!,大家さんは思春期！,https://myanimelist.cdn-dena.com/images/anime/13/77832.jpg,12,2016-01-10,2016-03-27,2,Seven Arcs Pictures,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
,Qin Shi Ming Yue: Ye Jin Tianming,Qin&#039,s Moon: Night Ends - Daylight,"Qín Shí Míng Yuè 2, The Legend of Swordsman 2, Qin&#039;s Moon 2, Qin Shi Ming Yue 2: Night Ends - Daybreak",Novel,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,
,Amagami SS+ Plus Picture Drama,,アマガミSS+ plus 新作ピクチャードラマ～バレンタイン・フォー・ユー～,https://myanimelist.cdn-dena.com/images/anime/8/55899.jpg,2,2012-10-03,2012-10-03,7,AIC,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,
,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,Code Geass: Nunnally in Wonderland,コードギアス 反逆のルルーシュ ナナリーinワンダーランド,https://myanimelist.cdn-dena.com/images/anime/7/36175.jpg,1,2012-07-27,2012-07-27,28,Sunrise,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,
,Kyoto Animation: Hassou-hen,Idea,京都アニメーションCM「発想編」,https://myanimelist.cdn-dena.com/images/anime/10/69193.jpg,1,None,,30,Kyoto Animation,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,
,Shin Atashin&#039,chi,,Shin Atashinchi,Manga,,,,,,,,,,,,,,,,,,,,,,,,,,"['""Rock-a-bye My Baby (ろっかばいまいべいびい)"" by Haruomi Hosono']",,,,,,,,,,
,Fate/Apocrypha,,Fate/Apocrypha,https://myanimelist.cdn-dena.com/images/anime/9/86573.jpg,25,2017-07-02,2017-12-31,23,A-1 Pictures,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Katte ni Kaizou,,かってに改蔵,https://myanimelist.cdn-dena.com/images/anime/3/28416.jpg,6,2011-05-23,2011-10-26,23,Shaft,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Namiuchigiwa no Muromi-san,Muromi-san,波打際のむろみさん,https://myanimelist.cdn-dena.com/images/anime/2/74998.jpg,13,2013-04-07,2013-06-30,12,Tatsunoko Production,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,
,Chikyuu Bouei Kazoku,The Daichis: Earth&#039,s Defence Family,Chikyu Boei Kazoku,Original,,,,,,,,,,,,,,,,,,,,,,,,,,"['""Hana no Katachi (花のかたち)"" by Akino Arai']",,,,,,,,,,
,Hello! Lady Lynn,,ハロー! レディリン,https://myanimelist.cdn-dena.com/images/anime/4/16819.jpg,36,1988-05-12,1989-01-26,20,Toei Animation,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,
,Fairy Tail Movie 1: Houou no Miko,,劇場版 FAIRY TAIL 鳳凰の巫女,https://myanimelist.cdn-dena.com/images/anime/13/47083.jpg,1,2012-08-18,2012-08-18,1,"Satelight, A-1 Pictures",,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,
,The☆Ultraman,,ザ☆ウルトラマン,https://myanimelist.cdn-dena.com/images/anime/10/61901.jpg,50,1979-04-04,1980-03-26,25,Production Reed,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,
,Lemon Angel YJ-ban,,レモンエンジェル（ＹＪ版）,https://myanimelist.cdn-dena.com/images/anime/5/13247.jpg,2,1990-07-06,1990-08-03,27,Xebec,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,
,Boukyaku no Senritsu,The Melody of Oblivion,忘却の旋律,https://myanimelist.cdn-dena.com/images/anime/9/52679.jpg,24,2004-04-07,2004-09-22,23,"Gainax, J.C.Staff",,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Gyo,GYO: Tokyo Fish Attack!,ギョ,https://myanimelist.cdn-dena.com/images/anime/9/31905.jpg,1,2012-02-15,2012-02-15,1,ufotable,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,
,Kuroko no Basket 2nd Season NG-shuu,,黒子のバスケNG集,https://myanimelist.cdn-dena.com/images/anime/13/59027.jpg,9,2014-01-29,2014-09-24,2,Production I.G,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
,Battle Athletess Daiundoukai,Battle Athletes,バトルアスリーテス大運動会,https://myanimelist.cdn-dena.com/images/anime/5/83761.jpg,6,1997-05-25,1998-06-25,32,AIC,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,
,Kill Me Baby,Kill Me Baby,キルミーベイベー,https://myanimelist.cdn-dena.com/images/anime/9/87197.jpg,13,2012-01-06,2012-03-30,24,J.C.Staff,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Detective Conan OVA 02: 16 Suspects,,名探偵コナン 16人の容疑者!?,https://myanimelist.cdn-dena.com/images/anime/10/71317.jpg,1,None,,25,TMS Entertainment,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,
,the FLY BanD!,the FLY BanD!,the FLY BanD!,https://myanimelist.cdn-dena.com/images/anime/12/83704.jpg,1,None,,3,Polygon Pictures,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
,Top wo Nerae! Gunbuster,Gunbuster,トップをねらえ！ GunBuster,https://myanimelist.cdn-dena.com/images/anime/1303/92309.jpg,6,1988-10-07,1989-07-07,30,Gainax,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,
,Macross Plus,,マクロスプラス,https://myanimelist.cdn-dena.com/images/anime/6/22779.jpg,4,1994-08-25,1995-06-25,39,Triangle Staff,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,
,Pokemon: Pikachu no Dokidoki Kakurenbo,Pokemon: Pikachu&#039,s Pikaboo,Pocket Monsters: Pikachu no Dokidoki Kakurenbo,Game,,,,"4Kids Entertainment, Miramax Films",,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,
,Bakunyuu Shimai,Bomb Milk Sisters,爆乳姉妹,https://myanimelist.cdn-dena.com/images/anime/10/10118.jpg,2,2005-04-08,2005-07-08,29,Y.O.U.C,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,
,Kiniro Mosaic: Pretty Days,,きんいろモザイク Pretty Days,https://myanimelist.cdn-dena.com/images/anime/11/81607.jpg,1,2016-11-12,2016-11-12,50,Studio Gokumi,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,
,Tsukuyomi: Moon Phase,Tsukuyomi: Moon Phase,月詠 −MOON PHASE−,https://myanimelist.cdn-dena.com/images/anime/13/75255.jpg,25,2004-10-05,2005-03-29,24,Shaft,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Senjou no Valkyria 3: Tagatame no Juusou,,戦場のヴァルキュリア3 誰がための銃瘡,https://myanimelist.cdn-dena.com/images/anime/5/27146.jpg,2,2011-04-13,2011-06-29,29,"A-1 Pictures, Bridge",,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,
,Grisaia no Kajitsu Specials,,グリザイアの果実,https://myanimelist.cdn-dena.com/images/anime/9/71683.jpg,6,2014-12-25,2015-05-27,3,8bit,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
,Yuuki Yuuna wa Yuusha de Aru,Yuki Yuna is a Hero,結城友奈は勇者である,https://myanimelist.cdn-dena.com/images/anime/8/77057.jpg,12,2014-10-17,2014-12-26,24,Studio Gokumi,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Nisekoi OVA,,ニセコイ OAD,https://myanimelist.cdn-dena.com/images/anime/2/71754.jpg,3,2014-10-03,2015-04-03,26,Shaft,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,
,Pittanko! Nekozakana,,ぴったんこ! ねこざかな,https://myanimelist.cdn-dena.com/images/anime/5/82368.jpg,50,2016-10-02,2017-09-17,5,"TMS Entertainment, Studio Comet",,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
,Hungry Days: Aoharu ka yo.,,HUNGRY DAYS　アオハルかよ。,https://myanimelist.cdn-dena.com/images/anime/2/86339.jpg,6,2017-06-07,2018-01-26,30,Tatsunoko Production,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,
,Tengen Toppa Gurren Lagann: Parallel Works,,グレンラガン パラレルワークス,https://myanimelist.cdn-dena.com/images/anime/5/10986.jpg,8,2008-06-15,2008-09-14,3,Gainax,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
,Kouryuu Densetsu Villgust,,甲竜伝説ヴィルガスト,https://myanimelist.cdn-dena.com/images/anime/12/54871.jpg,2,1993-01-21,1993-03-22,28,Animate Film,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,
,Mahoromatic End Year Special,,まほろまてぃっく,https://myanimelist.cdn-dena.com/images/anime/3/13439.jpg,1,2001-12-14,2001-12-14,24,"Gainax, Shaft",,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,Jubei-chan 2: The Counterattack of Siberia Yagyu,十兵衛ちゃん2 ～シベリア柳生の逆襲～,https://myanimelist.cdn-dena.com/images/anime/7/20768.jpg,13,2004-01-08,2004-04-01,25,Madhouse,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,
,Kimi ga Nozomu Eien: Next Season,Rumbling Hearts OVA,君が望む永遠 OVA,https://myanimelist.cdn-dena.com/images/anime/7/5307.jpg,4,2007-12-21,2008-12-19,29,Brain&#039,,,,,,,,,,,,,,,,,,,,,,"['#1 ""Next Season"" by Minami Kuribayashi (ep 1)', '#2 ""Eternity"" by Minami Kuribayashi (eps 2-3)']",,,,,,,,,,
,Usavich V,Usavich V,ウサビッチ V,https://myanimelist.cdn-dena.com/images/anime/10/54017.jpg,13,2012-12-05,2013-07-12,1,Kanaban Graphics,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
,Kamikaze Kaitou Jeanne,,神風怪盗ジャンヌ,https://myanimelist.cdn-dena.com/images/anime/5/20389.jpg,44,1999-02-13,2000-01-29,24,Toei Animation,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Yakushiji Ryouko no Kaiki Jikenbo,Ryoko&#039,s Case File,,Light novel,,,,,,,,,,,,,,,,,,,,,,,,,,"['#1: ""À demain sur la lune""  by KATSU(angela) (eps 1,3)', '#2: ""Ryoko 2"" by KATSU(angela) (eps 2,6)', '#3: ""Songe d&#039;une nuit d&#039;été"" by KATSU(angela) (eps 4,7,9,10,12)', '#4: ""La Vie en rose"" by KATSU(angela) (ep 5)', '#5: ""Le combat"" by KATSU(angela) (eps 8,11)', '#6: ""Theme principal La chanson d&#039;atsuko"" by KATSU(angela) (ep 13)']",,,,,,,,,,
,Space Station No.9,,space station No.9,https://myanimelist.cdn-dena.com/images/anime/2/6817.jpg,1,2005-05-01,2005-05-01,5,Studio Ghibli,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
,Last Period: Owarinaki Rasen no Monogatari,,ラストピリオド -終わりなき螺旋の物語-,https://myanimelist.cdn-dena.com/images/anime/1538/90420.jpg,12,2018-04-12,None,23,J.C.Staff,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Kaze Tachinu,The Wind Rises,風立ちぬ,https://myanimelist.cdn-dena.com/images/anime/8/52353.jpg,1,2013-07-20,2013-07-20,2,Studio Ghibli,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,
,Love Live! Sunshine!! 2nd Season,Love Live! Sunshine!! Season 2,ラブライブ！サンシャイン!! 第2期,https://myanimelist.cdn-dena.com/images/anime/13/88322.jpg,13,2017-10-07,2017-12-30,23,Sunrise,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,
,Kimagure Orange☆Road: Shounen Jump Special,Kimagure Orange Road TV Pilot,きまぐれオレンジ☆ロード 少年ジャンプ・スペシャル,https://myanimelist.cdn-dena.com/images/anime/4/5515.jpg,1,1985-11-23,1985-11-23,24,Studio Pierrot,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Dallos,Dallos,ダロス,https://myanimelist.cdn-dena.com/images/anime/12/55419.jpg,4,1983-12-21,1984-07-05,30,Studio Pierrot,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,
,Mobile Suit Gundam Thunderbolt: December Sky,,機動戦士ガンダム サンダーボルト DECEMBER SKY,https://myanimelist.cdn-dena.com/images/anime/2/79823.jpg,1,2016-06-25,2016-06-25,1,Sunrise,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,
,Machine Robo: Cronos no Dai Gyakushuu,Machine Robo: Revenge of Cronos,マシンロボ クロノスの大逆襲,https://myanimelist.cdn-dena.com/images/anime/4/6399.jpg,47,1986-07-03,1987-05-28,24,Production Reed,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,,メグミとタイヨウIII 果汁グミ Tweet Fantasy タイムラインワールド,https://myanimelist.cdn-dena.com/images/anime/4/64917.jpg,1,2012-06-03,2012-06-09,4,"Madhouse, MAPPA",,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,
,Needless,Needless,ニードレス,https://myanimelist.cdn-dena.com/images/anime/2/23457.jpg,24,2009-07-03,2009-12-11,24,Madhouse,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Boogiepop wa Warawanai: Boogiepop Phantom,Boogiepop Phantom,ブギーポップは笑わない Boogiepop Phantom,https://myanimelist.cdn-dena.com/images/anime/9/30701.jpg,12,2000-01-05,2000-03-22,24,Madhouse,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,
,Tenshi no Drop,Angel&#039,s Drop,,Web manga,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,
